LONGITUDE,LATITUDE,INSTITUICAO,ALT_ORTOMETRICA,GRAV_OBS,GRAV_ARLIVRE,GRAV_BOUGUER,FONTE
-43.78901169,-20.51464698,SGB,969.63,978409.66,42.62,-66.96,SGB
-43.7987097,-20.53908355,SGB,889.04,978422.17,28.81,-71.69,SGB
-43.78962102,-20.54975818,SGB,891.89,978423.93,30.82,-70,SGB
-43.78908637,-20.55203284,SGB,894.08,978424.14,31.57,-69.51,SGB
-43.7903953,-20.56597681,SGB,984.12,978405.88,40.27,-70.95,SGB
-43.78542159,-20.56973626,SGB,984.25,978406.67,40.87,-70.36,SGB
-43.79399757,-20.58343156,SGB,909.55,978423.77,34.11,-68.7,SGB
-43.79801188,-20.59308748,SGB,906.39,978423.24,32.03,-70.43,SGB
-43.7952014,-20.60106759,SGB,899.59,978424.18,30.4,-71.29,SGB
-43.78608696,-20.61412215,SGB,938.19,978418.77,36.13,-69.91,SGB
-43.77903181,-20.6228686,SGB,1006.03,978404.68,42.44,-71.24,SGB
-43.75847428,-20.62271746,SGB,908.13,978424.64,32.2,-70.45,SGB
-43.7620756,-20.63311017,SGB,910.62,978425,32.71,-70.22,SGB
-43.76576209,-20.63967691,SGB,913.31,978425.26,33.41,-69.83,SGB
-43.75171823,-20.65030811,SGB,983.72,978413.12,42.37,-68.8,SGB
-43.42036154,-20.33346568,SGB,915.4,978381.61,8.52,-94.95,SGB
-43.42802017,-20.34251202,SGB,804.06,978400.55,-7.43,-98.35,SGB
-43.45594628,-20.32840566,SGB,911.89,978378.4,4.53,-98.55,SGB
-43.4684011,-20.336289,SGB,993.15,978362.29,13.03,-99.2,SGB
-43.4690242,-20.34558632,SGB,1189.88,978323.94,34.84,-99.55,SGB
-43.46369219,-20.36483978,SGB,1258,978310.87,41.66,-100.39,SGB
-43.4415765,-20.3366555,SGB,766.61,978406.99,-12.2,-98.89,SGB
-43.4700182,-20.37064379,SGB,1303.19,978304.31,48.71,-98.42,SGB
-43.48210087,-20.37359884,SGB,1335.53,978302.17,56.37,-94.39,SGB
-43.48829708,-20.37802773,SGB,1423.63,978283.64,64.77,-95.9,SGB
-43.51599084,-20.40159819,SGB,1127.64,978358.18,46.57,-80.81,SGB
-43.52494048,-20.40624052,SGB,1094.9,978366.36,44.38,-79.31,SGB
-43.52720171,-20.41530418,SGB,1154.72,978358.31,54.26,-76.17,SGB
-43.53882961,-20.41770511,SGB,1274.18,978334.49,67.16,-76.7,SGB
-43.54648021,-20.41834428,SGB,1343.03,978321.08,74.96,-76.65,SGB
-43.55643116,-20.42659288,SGB,1267.62,978339.82,69.94,-73.19,SGB
-43.56135349,-20.43917699,SGB,1244.45,978347.87,70.1,-70.43,SGB
-43.56721239,-20.44261467,SGB,1193.76,978356.28,62.66,-72.16,SGB
-43.57251559,-20.44660475,SGB,1270.87,978342.08,72.02,-71.48,SGB
-43.57528413,-20.45516145,SGB,1189.67,978358.18,62.55,-71.81,SGB
-43.58895618,-20.46067968,SGB,1254.21,978345.92,69.89,-71.74,SGB
-43.59297738,-20.46989416,SGB,1190.25,978359.48,63.16,-71.26,SGB
-43.59290058,-20.47540986,SGB,1142.27,978368.59,57.15,-71.88,SGB
-43.60308503,-20.47095793,SGB,1200.14,978357.31,63.99,-71.55,SGB
-43.59522735,-20.48515691,SGB,1007.51,978394.32,40.71,-73.14,SGB
-43.58871349,-20.49293464,SGB,1005.1,978394.21,39.4,-74.18,SGB
-43.59146395,-20.5048133,SGB,1022.36,978390.5,40.32,-75.21,SGB
-43.581994,-20.50984022,SGB,1122.56,978369.84,50.28,-76.53,SGB
-43.58007885,-20.51741838,SGB,1024.79,978390.56,40.37,-75.43,SGB
-43.57372006,-20.52661433,SGB,999.93,978395.94,37.54,-75.46,SGB
-43.55973429,-20.52982889,SGB,1033.3,978389.11,40.82,-75.94,SGB
-43.55360585,-20.53397286,SGB,1049.89,978385.58,42.16,-76.46,SGB
-43.55170104,-20.54185166,SGB,1074.09,978381.84,45.42,-75.93,SGB
-43.54331278,-20.54760342,SGB,1034.61,978388.68,39.74,-77.17,SGB
-43.53504262,-20.55595509,SGB,1053.87,978385.35,41.85,-77.22,SGB
-43.53298747,-20.56234869,SGB,1111.99,978375.36,49.43,-76.19,SGB
-43.52676288,-20.56686251,SGB,1120.41,978373.39,49.78,-76.79,SGB
-43.52354013,-20.57889156,SGB,1211.92,978357.85,61.77,-75.09,SGB
-43.52258707,-20.59065761,SGB,1195.92,978361.3,59.59,-75.48,SGB
-43.52092779,-20.5954391,SGB,1117.8,978376.68,50.57,-75.7,SGB
-43.50190102,-20.60152876,SGB,805.26,978434.84,11.92,-79.14,SGB
-43.49917934,-20.60512911,SGB,808.28,978434.2,12,-79.4,SGB
-43.4937877,-20.61188505,SGB,781.03,978440.3,9.29,-79.04,SGB
-43.48535395,-20.62036671,SGB,773.79,978441.54,7.79,-79.71,SGB
-43.47816761,-20.63124315,SGB,795.99,978438.78,11.23,-78.78,SGB
-43.47985768,-20.63945942,SGB,749.54,978450.01,7.64,-77.13,SGB
-43.48368319,-20.65034849,SGB,743.15,978453.01,8.02,-76.03,SGB
-44.0609049,-20.18664147,SGB,798.91,978403.81,3.37,-86.96,SGB
-44.05010482,-20.18606937,SGB,801.24,978403.34,3.66,-86.94,SGB
-44.04242302,-20.17669438,SGB,825.46,978397.44,5.78,-87.55,SGB
-44.03800979,-20.17083773,SGB,827.41,978397.67,6.96,-86.6,SGB
-44.03055649,-20.16543633,SGB,840.96,978397.33,11.11,-83.97,SGB
-44.01900723,-20.16721894,SGB,885.2,978391.87,19.21,-80.86,SGB
-44.00742877,-20.17073635,SGB,1009.35,978372.52,37.95,-76.11,SGB
-43.99858038,-20.16870192,SGB,1063.68,978362.92,45.24,-74.94,SGB
-43.99286972,-20.16865927,SGB,1155.3,978343.7,54.3,-76.2,SGB
-43.98366021,-20.16889327,SGB,1379.27,978302.44,82.14,-73.54,SGB
-44.46131776,-19.95168018,SGB,1007.33,978348.77,26.32,-87.51,SGB
-44.45398813,-19.95972846,SGB,852.47,978378.98,8.27,-88.11,SGB
-44.44875688,-19.9690369,SGB,865.12,978378.09,10.75,-87.05,SGB
-44.44309566,-19.97901977,SGB,805,978391.31,4.84,-86.19,SGB
-44.41713728,-19.98626292,SGB,792.27,978400.38,9.56,-80.03,SGB
-44.4104655,-19.99301701,SGB,783.18,978402.57,8.55,-80.01,SGB
-44.39836481,-19.99567127,SGB,772.33,978405.61,8.09,-79.25,SGB
-44.3936642,-20.00329498,SGB,849.74,978390.36,16.29,-79.78,SGB
-44.40084738,-20.01614046,SGB,859.64,978390.39,18.63,-78.56,SGB
-44.40257649,-20.02531974,SGB,785.63,978404.57,9.43,-79.41,SGB
-44.40394595,-20.03426963,SGB,850.21,978389.53,13.8,-82.32,SGB
-44.380604,-20.0458944,SGB,837.92,978393.27,13.08,-81.66,SGB
-44.38705595,-20.05181198,SGB,847.74,978390.41,12.91,-82.94,SGB
-44.389345,-20.06110391,SGB,815.76,978397.75,9.83,-82.41,SGB
-44.38426185,-20.07118089,SGB,852.78,978391.53,14.45,-81.96,SGB
-44.37636292,-20.07614192,SGB,804.92,978403.17,11.03,-79.99,SGB
-44.40042524,-20.11060547,SGB,901.46,978384.73,20.38,-81.52,SGB
-44.40285029,-20.09796944,SGB,885.79,978384.73,16.28,-83.85,SGB
-44.40217852,-20.12066328,SGB,1001.63,978363.21,29.19,-84,SGB
-44.39697858,-20.13521907,SGB,1063.53,978353.82,38.05,-82.11,SGB
-44.35983884,-20.13851388,SGB,901.8,978395.23,29.36,-72.58,SGB
-44.35570592,-20.14511712,SGB,841.49,978407.34,22.47,-72.67,SGB
-44.35317768,-20.15521986,SGB,839.17,978407.47,21.29,-73.59,SGB
-44.32951116,-20.15928724,SGB,831.46,978409.18,20.39,-73.62,SGB
-44.32486885,-20.15007968,SGB,858.8,978404.35,24.53,-72.56,SGB
-44.33837295,-20.18077256,SGB,887.62,978400.41,27.7,-72.64,SGB
-44.32091071,-20.18641586,SGB,806.07,978414.52,16.31,-74.84,SGB
-44.31860896,-20.18913677,SGB,834.34,978408.56,18.91,-75.42,SGB
-44.31676296,-20.19520292,SGB,883,978398.98,24,-75.82,SGB
-44.30571869,-20.23756109,SGB,841.7,978402.62,12.42,-82.75,SGB
-44.30353723,-20.22600183,SGB,893.46,978393.56,20,-81,SGB
-44.30663508,-20.22163781,SGB,851.77,978404.01,17.85,-78.45,SGB
-44.3079689,-20.2123836,SGB,881.17,978397.15,20.6,-79.02,SGB
-44.80265015,-19.81395897,SGB,744.01,978389.39,-6.37,-90.52,SGB
-44.79128294,-19.80723121,SGB,695.3,978398.12,-12.29,-90.94,SGB
-44.7855657,-19.80373313,SGB,669.33,978403.08,-15.14,-90.85,SGB
-44.77386176,-19.80148961,SGB,663.09,978403.88,-16.14,-91.15,SGB
-44.76440994,-19.79682039,SGB,673.92,978401.96,-14.45,-90.69,SGB
-44.75292588,-19.79635457,SGB,685.14,978401,-11.91,-89.42,SGB
-44.75015906,-19.78856572,SGB,679.22,978404.76,-9.53,-86.37,SGB
-44.73938489,-19.78244028,SGB,677.47,978407.34,-7.15,-83.79,SGB
-44.73598179,-19.77483396,SGB,685.32,978408.03,-3.59,-81.12,SGB
-44.73663759,-19.77173193,SGB,702.46,978404.59,-1.57,-81.03,SGB
-44.73500558,-19.76464846,SGB,718.41,978401.32,0.49,-80.76,SGB
-44.74135793,-19.75932165,SGB,777.37,978389.27,6.94,-80.97,SGB
-44.73995807,-19.7551471,SGB,781.16,978387.83,6.91,-81.43,SGB
-44.74409085,-19.75049327,SGB,802.31,978383.82,9.69,-81.03,SGB
-44.74345257,-19.74554756,SGB,823.03,978379.15,11.7,-81.36,SGB
-44.74080967,-19.74120447,SGB,820.44,978379.55,11.55,-81.22,SGB
-44.73853089,-19.73640477,SGB,856.1,978373.02,16.3,-80.49,SGB
-44.73760324,-19.72754115,SGB,801.65,978384.65,11.63,-79.02,SGB
-44.7396056,-19.72318422,SGB,785.5,978387.39,9.64,-79.19,SGB
-44.74303155,-19.71784156,SGB,781.17,978388.25,9.47,-78.87,SGB
-44.74349156,-19.71450172,SGB,810.38,978382.19,12.61,-79.02,SGB
-44.74623663,-19.71132525,SGB,815.8,978381.24,13.52,-78.73,SGB
-44.7471454,-19.70667062,SGB,873.25,978369.68,19.96,-78.76,SGB
-44.74564963,-19.70139761,SGB,889.81,978364.83,20.52,-80.07,SGB
-44.74734107,-19.69764676,SGB,905.24,978362.47,23.13,-79.19,SGB
-44.74454072,-19.69327716,SGB,954.47,978352.06,28.16,-79.71,SGB
-44.73904307,-19.6905611,SGB,938.23,978353.51,24.76,-81.29,SGB
-44.73599743,-19.68662041,SGB,892.5,978362.26,19.63,-81.26,SGB
-44.73227165,-19.68283746,SGB,864.38,978368.26,17.16,-80.56,SGB
-44.72839523,-19.68054072,SGB,856.06,978369.02,15.49,-81.3,SGB
-44.72445504,-19.67843231,SGB,848.84,978370.9,15.26,-80.71,SGB
-44.72201631,-19.67452532,SGB,848.24,978371.84,16.24,-79.67,SGB
-44.7206059,-19.67198074,SGB,854.2,978370.88,17.26,-79.31,SGB
-44.55561228,-19.57268762,SGB,688.17,978375.44,-23.74,-101.59,SGB
-44.57311076,-19.5865846,SGB,722.9,978374.8,-14.46,-96.22,SGB
-44.5751112,-19.59914091,SGB,728.38,978374.46,-13.82,-96.21,SGB
-44.57791132,-19.60581918,SGB,681.95,978384.45,-18.54,-95.68,SGB
-44.57725224,-19.62542959,SGB,681.24,978385.61,-18.72,-95.78,SGB
-44.58048196,-19.63400072,SGB,686.65,978384.57,-18.58,-96.26,SGB
-44.5866821,-19.64359286,SGB,700.03,978383.28,-16.29,-95.47,SGB
-44.58814271,-19.64524857,SGB,691.11,978386.12,-16.3,-94.47,SGB
-44.58941238,-19.64833854,SGB,706.05,978384.04,-13.94,-93.8,SGB
-44.59229077,-19.6514828,SGB,694.55,978388.26,-13.45,-92.02,SGB
-44.59340089,-19.65267507,SGB,703.79,978386.84,-12.09,-91.7,SGB
-44.59824865,-19.65591956,SGB,720.83,978386.54,-7.31,-88.84,SGB
-44.60002625,-19.65806128,SGB,722.25,978390.17,-3.37,-85.06,SGB
-44.60034276,-19.66174101,SGB,712.84,978394.53,-2.13,-82.76,SGB
-44.60226061,-19.66427823,SGB,719.38,978394.33,-0.45,-81.82,SGB
-44.60732249,-19.66350329,SGB,756.07,978387.01,3.6,-81.91,SGB
-44.60914348,-19.66586843,SGB,780.89,978382.59,6.71,-81.6,SGB
-44.61132496,-19.66753284,SGB,795.61,978380.42,8.98,-80.99,SGB
-44.61416018,-19.66838711,SGB,797.24,978381.01,10.02,-80.13,SGB
-44.61595393,-19.66895016,SGB,801.48,978380.82,11.11,-79.52,SGB
-44.61765065,-19.67008586,SGB,807.66,978379.8,11.93,-79.4,SGB
-44.62026358,-19.67147755,SGB,805.98,978380.07,11.6,-79.53,SGB
-44.62221669,-19.67200386,SGB,806.25,978380.87,12.45,-78.71,SGB
-44.6247214,-19.67239049,SGB,800.67,978382.89,12.73,-77.81,SGB
-44.62828865,-19.67290117,SGB,797.36,978383.91,12.7,-77.47,SGB
-44.63174239,-19.6739372,SGB,813.23,978381.3,14.93,-77.03,SGB
-44.63482928,-19.67537136,SGB,813.13,978382.09,15.6,-76.34,SGB
-44.63899949,-19.67679373,SGB,826.28,978380.04,17.53,-75.9,SGB
-44.64160002,-19.67799619,SGB,845.29,978376.82,20.11,-75.46,SGB
-44.64549942,-19.67810516,SGB,876.69,978370.02,22.99,-76.12,SGB
-44.6506193,-19.67859723,SGB,945.41,978355.07,29.22,-77.63,SGB
-44.65347094,-19.68145823,SGB,903.36,978365.07,26.08,-76.04,SGB
-44.65399958,-19.68694113,SGB,893.89,978366.81,24.58,-76.47,SGB
-44.65515263,-19.68910442,SGB,875.58,978371.54,23.54,-75.44,SGB
-44.65815481,-19.69049134,SGB,851.29,978375.46,19.89,-76.36,SGB
-44.66080235,-19.69309304,SGB,870.68,978370.61,20.87,-77.56,SGB
-44.66138885,-19.69613394,SGB,866.59,978370.61,19.44,-78.54,SGB
-44.66205744,-19.69939349,SGB,867.87,978369.89,18.92,-79.2,SGB
-44.66266995,-19.70417658,SGB,829.95,978377.58,14.64,-79.2,SGB
-44.66330076,-19.7061811,SGB,843.9,978374.6,15.85,-79.57,SGB
-45.00414784,-19.73686309,SGB,700.83,978388.92,-15.74,-95.01,SGB
-44.98199242,-19.72248104,SGB,721.36,978384,-13.5,-95.09,SGB
-44.97510436,-19.71562436,SGB,682.75,978392.24,-16.78,-94.02,SGB
-44.98492409,-19.70042366,SGB,756.65,978375.75,-9.6,-95.17,SGB
-44.94147143,-19.71243786,SGB,661.04,978399.45,-16.09,-90.88,SGB
-44.95056047,-19.68327993,SGB,629.2,978407.87,-15.82,-87.01,SGB
-44.94628602,-19.69217493,SGB,618.33,978410.04,-17.52,-87.48,SGB
-44.9388662,-19.68974311,SGB,618.46,978413.09,-14.29,-84.27,SGB
-44.92237827,-19.66597235,SGB,707.41,978399.36,0.79,-79.23,SGB
-44.93199472,-19.65458564,SGB,719.13,978397.94,3.64,-77.7,SGB
-44.93280541,-19.63861718,SGB,770.6,978386.21,8.71,-78.44,SGB
-44.9226388,-19.63787861,SGB,796.38,978382.04,12.53,-77.52,SGB
-44.91406299,-19.63522939,SGB,804.36,978379.56,12.66,-78.29,SGB
-44.89956333,-19.62972772,SGB,724,978395.75,4.37,-77.51,SGB
-44.89313192,-19.62373277,SGB,751.23,978391.14,8.51,-76.45,SGB
-44.8823925,-19.61914784,SGB,790.02,978381.28,10.88,-78.46,SGB
-44.87674735,-19.61338221,SGB,789.75,978381.57,11.41,-77.9,SGB
-44.88019541,-19.60341019,SGB,754.6,978387.39,6.95,-78.39,SGB
-44.86780522,-19.59798383,SGB,777.31,978381.6,8.48,-79.43,SGB
-44.86581536,-19.58893,SGB,738.47,978388.57,3.98,-79.54,SGB
-44.86116839,-19.58351457,SGB,732.51,978389.44,3.32,-79.53,SGB
-44.85879737,-19.57337914,SGB,731.11,978389.2,3.22,-79.47,SGB
-44.85222513,-19.56637276,SGB,694.74,978395.08,-1.72,-80.31,SGB
-44.84446092,-19.56205426,SGB,662.73,978402.07,-4.36,-79.33,SGB
-44.84135651,-19.55301516,SGB,681.15,978397.5,-2.73,-79.79,SGB
-44.83686334,-19.54424031,SGB,706.7,978390.71,-1.14,-81.08,SGB
-44.82985231,-19.53789346,SGB,681.12,978395.18,-4.2,-81.25,SGB
-44.82300782,-19.53180705,SGB,663.14,978397.85,-6.73,-81.75,SGB
-44.81679339,-19.52647379,SGB,658.66,978397.23,-8.43,-82.94,SGB
-44.81012654,-19.52049017,SGB,666.81,978393.97,-8.84,-84.28,SGB
-44.80246109,-19.51511394,SGB,689.3,978389.87,-5.7,-83.67,SGB
-44.79790351,-19.50758041,SGB,680.72,978388.45,-9.34,-86.34,SGB
-44.78703109,-19.50220172,SGB,680.62,978388.44,-9.07,-86.06,SGB
-44.77847229,-19.49742143,SGB,683.85,978386.68,-9.56,-86.92,SGB
-44.77367765,-19.49274773,SGB,684.97,978386.56,-9.07,-86.55,SGB
-44.76902313,-19.48481103,SGB,678.7,978388.86,-8.26,-85.03,SGB
-44.76464577,-19.47424402,SGB,755.68,978372.31,-0.45,-85.91,SGB
-44.76263405,-19.46642614,SGB,741.49,978374.43,-2.26,-86.13,SGB
-44.75739507,-19.45822122,SGB,725.4,978376.3,-4.9,-86.94,SGB
-56.89629444,-10.78946389,SGB,314.47,978063.28,-52.48,-87.67,SGB
-56.87541667,-10.78870278,SGB,330.74,978060.4,-50.31,-87.32,SGB
-56.86452222,-10.80523889,SGB,311.56,978064.67,-52.51,-87.37,SGB
-56.84981667,-10.818675,SGB,330.07,978061.29,-50.63,-87.56,SGB
-56.83188333,-10.81533611,SGB,325.49,978062.02,-51.2,-87.62,SGB
-56.81418889,-10.811175,SGB,312.79,978064.48,-52.52,-87.52,SGB
-56.79661667,-10.80679444,SGB,327.99,978061.4,-50.76,-87.46,SGB
-56.77842222,-10.80161667,SGB,301.58,978066.33,-53.81,-87.55,SGB
-56.76072778,-10.7966,SGB,337.68,978058.6,-50.24,-88.02,SGB
-56.74301944,-10.79163611,SGB,325.87,978060.3,-52.01,-88.48,SGB
-56.72529722,-10.78681111,SGB,334.77,978057.98,-51.42,-88.88,SGB
-56.70629444,-10.78184722,SGB,321.18,978059.91,-53.53,-89.47,SGB
-56.68644722,-10.77643056,SGB,302.27,978063.05,-56.05,-89.87,SGB
-56.66714722,-10.77151111,SGB,339.71,978054.74,-52.63,-90.65,SGB
-56.65036111,-10.76705,SGB,343.22,978053.4,-52.75,-91.16,SGB
-56.96901944,-10.79267222,SGB,325.44,978059.55,-52.93,-89.34,SGB
-57.03380833,-10.75998889,SGB,344.79,978052.36,-53.07,-91.65,SGB
-57.02721389,-10.74328889,SGB,328.67,978054.89,-54.96,-91.74,SGB
-57.02604167,-10.724875,SGB,336.37,978052.5,-54.37,-92.01,SGB
-57.02388889,-10.70530278,SGB,347.55,978048.91,-53.86,-92.75,SGB
-57.02353889,-10.686575,SGB,322.97,978053.01,-56.73,-92.87,SGB
-57.02312222,-10.66863056,SGB,318.86,978053.09,-57.33,-93.01,SGB
-57.02274167,-10.65077778,SGB,310.57,978053.9,-58.49,-93.24,SGB
-57.02213056,-10.63168056,SGB,298.81,978055.36,-60.04,-93.47,SGB
-57.00399444,-10.627975,SGB,309.68,978053.83,-58.09,-92.74,SGB
-56.98581389,-10.62603611,SGB,308.15,978055.47,-56.86,-91.34,SGB
-56.97480833,-10.61173056,SGB,307.02,978055.75,-56.47,-90.82,SGB
-56.969125,-10.594725,SGB,325.42,978051.78,-54.21,-90.62,SGB
-56.96588611,-10.57445556,SGB,324.02,978050.83,-54.93,-91.19,SGB
-56.95597778,-10.55816667,SGB,299.79,978055.18,-57.52,-91.06,SGB
-57.04174722,-10.77648611,SGB,336.32,978054.69,-53.9,-91.53,SGB
-56.94155278,-10.54666667,SGB,316.08,978052.01,-55.29,-90.66,SGB
-56.92341111,-10.54436667,SGB,307.81,978055.04,-54.74,-89.18,SGB
-56.90519167,-10.54214167,SGB,329.78,978052.15,-50.78,-87.68,SGB
-56.88709444,-10.540275,SGB,310.84,978057.06,-51.65,-86.43,SGB
-56.87361944,-10.5282,SGB,312.06,978057.4,-50.54,-85.46,SGB
-56.87256111,-10.51009167,SGB,310.83,978056.5,-51.24,-86.02,SGB
-56.87187222,-10.49175556,SGB,319.91,978053.3,-51.05,-86.84,SGB
-56.87383889,-10.47393611,SGB,320.97,978051.51,-51.93,-87.85,SGB
-56.87368333,-10.45570278,SGB,331.1,978047.96,-51.76,-88.81,SGB
-56.87303056,-10.43815556,SGB,325.68,978048.17,-52.67,-89.11,SGB
-56.87495278,-10.41942778,SGB,309.83,978050.14,-54.98,-89.65,SGB
-56.89543333,-10.41587222,SGB,321.58,978045.68,-55.7,-91.69,SGB
-56.91452778,-10.407375,SGB,304.15,978046.58,-59.91,-93.94,SGB
-56.96071944,-10.36145556,SGB,274.9,978048.01,-66.04,-96.8,SGB
-56.93613056,-10.40103333,SGB,301.31,978044.42,-62.75,-96.46,SGB
-56.95340556,-10.38419444,SGB,308.09,978040.37,-64.17,-98.64,SGB
-56.94768889,-10.34935556,SGB,353.05,978035.18,-54.37,-93.88,SGB
-56.95628889,-10.33251389,SGB,297.47,978043.84,-62.32,-95.61,SGB
-56.94883333,-10.31603056,SGB,241.53,978054.23,-68.67,-95.7,SGB
-56.93441667,-10.30496389,SGB,226.12,978059.4,-67.91,-93.21,SGB
-56.92172778,-10.29133611,SGB,234.42,978059.5,-64.82,-91.05,SGB
-56.91723611,-10.27397222,SGB,226.58,978061.77,-64.41,-89.77,SGB
-56.90022222,-10.26644722,SGB,259.28,978057.84,-58.02,-87.03,SGB
-56.88788333,-10.25358333,SGB,230.26,978065.26,-59.15,-84.91,SGB
-56.87900556,-10.23794722,SGB,220.66,978069.11,-57.76,-82.45,SGB
-56.85316111,-10.21275278,SGB,233.63,978071.65,-50.42,-76.57,SGB
-56.83756667,-10.203425,SGB,231.46,978076.48,-45.98,-71.88,SGB
-56.86626111,-10.2253,SGB,227.82,978070.36,-53.91,-79.4,SGB
-56.44221944,-10.30179722,SGB,287.81,978082.18,-25.99,-58.2,SGB
-56.44646944,-10.31961111,SGB,311.23,978071.34,-30.17,-65,SGB
-56.44599722,-10.33741389,SGB,313.99,978068.49,-32.73,-67.87,SGB
-56.43559167,-10.35249722,SGB,294.06,978074.9,-32.95,-65.86,SGB
-56.42617222,-10.36809722,SGB,311.12,978071.14,-31.95,-66.76,SGB
-56.41902222,-10.38505278,SGB,313.42,978068.55,-34.37,-69.44,SGB
-56.42352222,-10.40265278,SGB,332.84,978062.49,-35,-72.24,SGB
-56.43046667,-10.41946944,SGB,343.32,978057.02,-37.77,-76.19,SGB
-56.43769722,-10.43690278,SGB,333.81,978054.08,-44.21,-81.56,SGB
-56.44488611,-10.45403056,SGB,390.04,978040.79,-40.69,-84.34,SGB
-56.45203889,-10.47111389,SGB,353.23,978046.89,-46.5,-86.03,SGB
-56.45196111,-10.489525,SGB,369.92,978042.63,-46.21,-87.6,SGB
-56.45379722,-10.50793889,SGB,390.19,978035.99,-47.19,-90.85,SGB
-56.46864722,-10.51859167,SGB,378.96,978036.78,-50.21,-92.62,SGB
-56.47753611,-10.53418889,SGB,396.3,978033.48,-48.66,-93,SGB
-56.47806667,-10.55304722,SGB,416.99,978030.62,-45.74,-92.4,SGB
-57.50796667,-11.25603889,SGB,296.38,978101.06,-36.07,-69.23,SGB
-57.70975,-10.68386667,SGB,457.57,978060.13,-7.99,-59.19,SGB
-57.7116,-10.70051111,SGB,474.68,978059.54,-3.85,-56.96,SGB
-57.71372778,-10.71778611,SGB,449.25,978067.49,-4.31,-54.58,SGB
-57.70881111,-10.73313611,SGB,385.44,978082.38,-9.62,-52.75,SGB
-57.70718333,-10.74738611,SGB,235.67,978118.44,-20.24,-46.61,SGB
-57.72106667,-10.75900278,SGB,224.78,978129.76,-12.67,-37.82,SGB
-57.72623611,-10.77712778,SGB,217.79,978136.91,-8.27,-32.64,SGB
-57.72401944,-10.79614444,SGB,241.17,978128.39,-10.22,-37.2,SGB
-57.72616111,-10.81448333,SGB,232.47,978131.27,-10.62,-36.63,SGB
-57.72068889,-10.83177222,SGB,211.87,978128.61,-20.22,-43.93,SGB
-57.73813611,-10.83720278,SGB,213.1,978131.35,-17.28,-41.13,SGB
-57.75631389,-10.83828056,SGB,225.47,978130.26,-14.59,-39.82,SGB
-57.76691944,-10.85326111,SGB,242.21,978117.51,-22.67,-49.77,SGB
-57.7776,-10.86829444,SGB,254.74,978106.94,-29.87,-58.38,SGB
-57.78800556,-10.88329444,SGB,236.18,978102.81,-40.24,-66.66,SGB
-57.70724444,-10.98355556,SGB,241.4,978097.12,-47.68,-74.69,SGB
-57.77823056,-10.89821667,SGB,226.91,978100.12,-46.28,-71.68,SGB
-57.76388333,-10.911475,SGB,236.91,978096.02,-47.74,-74.25,SGB
-57.74889444,-10.92359444,SGB,246.83,978094.42,-46.69,-74.31,SGB
-57.74537222,-10.94182778,SGB,250,978092.56,-48.18,-76.15,SGB
-57.73755833,-10.95811667,SGB,253.72,978091.45,-48.69,-77.08,SGB
-57.729875,-10.97523611,SGB,244.93,978092.89,-50.54,-77.95,SGB
-57.70876389,-11.00207778,SGB,237.91,978093.84,-52.66,-79.28,SGB
-57.69600556,-11.015775,SGB,227.82,978097.82,-52.25,-77.74,SGB
-57.67743889,-11.02321944,SGB,243.91,978096.02,-49.35,-76.64,SGB
-57.65833611,-11.03145278,SGB,243.5,978096.36,-49.41,-76.66,SGB
-57.63927222,-11.03970278,SGB,259.97,978094.42,-46.55,-75.64,SGB
-57.62155278,-11.04820833,SGB,255.02,978096.08,-46.7,-75.24,SGB
-57.60501667,-11.05683056,SGB,276.57,978093.34,-43.08,-74.03,SGB
-57.58914444,-11.06556944,SGB,269.61,978094.87,-44,-74.17,SGB
-57.57146389,-11.07084722,SGB,330.56,978082.89,-37.35,-74.34,SGB
-57.08098056,-10.88468611,SGB,466.8,978034.92,-37,-89.23,SGB
-57.06256667,-10.88485,SGB,469.2,978034.67,-36.51,-89.02,SGB
-57.05694722,-10.86766111,SGB,443.08,978038.23,-40.44,-90.02,SGB
-57.06706389,-10.85162778,SGB,376.35,978050.82,-47.91,-90.02,SGB
-57.07554722,-10.83451944,SGB,359.66,978052.5,-50.81,-91.05,SGB
-57.08291111,-10.81775278,SGB,331.9,978056.63,-54.69,-91.83,SGB
-57.08151111,-10.79851389,SGB,321.91,978057.64,-56.12,-92.14,SGB
-57.06333611,-10.79653333,SGB,329.56,978056.47,-54.86,-91.74,SGB
-57.04534444,-10.79543333,SGB,339.25,978054.81,-53.5,-91.46,SGB
-57.02679444,-10.79462222,SGB,341.77,978054.98,-52.52,-90.77,SGB
-57.00844167,-10.79409722,SGB,342.43,978055.09,-52.19,-90.51,SGB
-56.99030833,-10.79201944,SGB,331.58,978057.77,-52.79,-89.89,SGB
-56.95245278,-10.79093889,SGB,301.6,978064.55,-55.23,-88.98,SGB
-56.93394444,-10.79120833,SGB,328.29,978059.79,-51.76,-88.5,SGB
-56.91499444,-10.79022778,SGB,310.15,978063.73,-53.39,-88.1,SGB
-57.09395278,-10.89765278,SGB,463.17,978040.38,-33.09,-84.92,SGB
-56.171325,-10.45592222,SGB,328.68,978095.83,-4.65,-41.43,SGB
-56.17131667,-10.43713333,SGB,316.46,978107,3.35,-32.06,SGB
-56.15248056,-10.436525,SGB,312.49,978114.22,9.36,-25.6,SGB
-56.13490556,-10.43809167,SGB,331.67,978113.77,14.79,-22.32,SGB
